# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Thu Jul  3 15:25:26 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.00072566 -1.33000 9.47712 1.2489868402 2.5133340324    1.215  2.574  3.6797  1.619    7  0.000  0.385     6.12     4.79     3.46     2.63     2.13  4 -3.91e-09      0.00 7.272e-01 2.714e-01 9.814e-05 8.044e-05 3.385e-04 -1.000 1.411e-03 -1.666 0.696 -0.881 -1.602 -1.867 -2.011
0.00072566 -1.33000 9.47712 1.2490371466 2.5133403470    1.214  2.614  3.6757  1.563    7  0.000  0.385     6.87     5.31     3.81     2.90     2.35  4 -4.92e-09      0.00 7.272e-01 2.714e-01 9.803e-05 8.050e-05 3.385e-04 -1.000 1.379e-03 -1.765 0.712 -0.942 -1.695 -1.967 -2.116
0.00072566 -1.33000 9.47712 1.2490826845 2.5133460626    1.212  2.654  3.6718  1.506    7  0.000  0.383     7.71     5.87     4.20     3.20     2.60  4 -6.16e-09      0.00 7.272e-01 2.714e-01 9.769e-05 8.079e-05 3.385e-04 -1.000 1.379e-03 -1.866 0.730 -1.003 -1.788 -2.068 -2.223
0.00072566 -1.33000 9.47712 1.2491240501 2.5133512541    1.210  2.694  3.6690  1.455    7  0.000  0.380     8.56     6.44     4.58     3.50     2.84  4 -7.58e-09      0.00 7.272e-01 2.714e-01 9.710e-05 8.142e-05 3.385e-04 -1.000 1.379e-03 -1.965 0.728 -1.071 -1.882 -2.168 -2.327
0.00072566 -1.33000 9.47712 1.2491625547 2.5133560862    1.208  2.733  3.6662  1.403    7  0.000  0.377     9.52     7.07     5.01     3.83     3.11  4 -9.43e-09      0.00 7.272e-01 2.714e-01 9.627e-05 8.237e-05 3.385e-04 -1.000 1.382e-03 -2.064 0.737 -1.134 -1.974 -2.266 -2.429
0.00072566 -1.33000 9.47712 1.2491984367 2.5133605888    1.206  2.773  3.6633  1.351    7  0.000  0.373    10.58     7.76     5.48     4.19     3.40  3 -1.16e-08      0.00 7.272e-01 2.714e-01 9.537e-05 8.344e-05 3.385e-04 -1.000 1.413e-03 -2.162 0.753 -1.196 -2.065 -2.364 -2.532
0.00072566 -1.33000 9.47712 1.2492312193 2.5133647023    1.203  2.812  3.6603  1.300    7  0.000  0.370    11.76     8.52     5.99     4.59     3.73  3 -1.44e-08      0.00 7.272e-01 2.714e-01 9.456e-05 8.442e-05 3.385e-04 -1.000 1.398e-03 -2.260 0.777 -1.254 -2.154 -2.461 -2.634
0.00072566 -1.33000 9.47712 1.2492612600 2.5133684715    1.200  2.850  3.6574  1.248    7  0.000  0.367    13.06     9.34     6.53     5.01     4.07  3 -1.75e-08      0.00 7.272e-01 2.715e-01 9.387e-05 8.531e-05 3.385e-04 -1.000 1.333e-03 -2.355 0.807 -1.307 -2.239 -2.554 -2.732
0.00072566 -1.33000 9.47712 1.2492911816 2.5133722256    1.196  2.890  3.6542  1.194    7  0.000  0.364    14.59    10.29     7.17     5.51     4.48  3 -2.18e-08      0.00 7.272e-01 2.715e-01 9.318e-05 8.613e-05 3.385e-04 -1.000 1.330e-03 -2.456 0.814 -1.366 -2.325 -2.649 -2.832
0.00072566 -1.33000 9.47712 1.2493203878 2.5133758897    1.191  2.930  3.6511  1.140    7  0.000  0.362    16.28    11.33     7.86     6.05     4.92  3  -2.7e-08      0.00 7.271e-01 2.715e-01 9.264e-05 8.682e-05 3.384e-04 -1.000 1.349e-03 -2.555 0.823 -1.424 -2.409 -2.742 -2.932
0.00072566 -1.33000 9.47712 1.2493495941 2.5133795536    1.186  2.969  3.6478  1.086    7  0.000  0.360    18.20    12.50     8.63     6.65     5.41  3 -3.35e-08      0.00 7.271e-01 2.716e-01 9.210e-05 8.748e-05 3.383e-04 -1.000 1.340e-03 -2.654 0.839 -1.479 -2.491 -2.834 -3.030
0.00072566 -1.33000 9.47712 1.2493791580 2.5133832621    1.178  3.009  3.6444  1.030    7  0.000  0.359    20.38    13.80     9.49     7.33     5.96  3 -4.14e-08      0.00 7.271e-01 2.716e-01 9.170e-05 8.806e-05 3.382e-04 -1.000 1.372e-03 -2.753 0.859 -1.532 -2.573 -2.926 -3.128
0.00072566 -1.33000 9.47712 1.2494086027 2.5133869555    1.169  3.050  3.6408  0.971    7  0.000  0.358    22.94    15.31    10.47     8.10     6.59  2 -5.21e-08      0.00 7.270e-01 2.716e-01 9.132e-05 8.864e-05 3.380e-04 -1.000 1.363e-03 -2.856 0.891 -1.582 -2.655 -3.020 -3.229
0.00072566 -1.33000 9.47712 1.2494356632 2.5133903497    1.159  3.094  3.6369  0.908    7  0.000  0.357    26.06    17.12    11.65     9.03     7.35  2 -6.66e-08      0.00 7.270e-01 2.717e-01 9.097e-05 8.916e-05 3.378e-04 -1.000 1.324e-03 -2.964 0.944 -1.627 -2.739 -3.117 -3.336
0.00072566 -1.33000 9.47712 1.2494559288 2.5133928915    1.149  3.138  3.6329  0.844    7  0.000  0.356    29.69    19.19    12.99    10.09     8.21  2 -8.44e-08      0.00 7.270e-01 2.717e-01 9.068e-05 8.973e-05 3.375e-04 -1.000 1.368e-03 -3.076 1.001 -1.671 -2.824 -3.217 -3.444
0.00072566 -1.33000 9.47712 1.2494710684 2.5133947903    1.139  3.179  3.6293  0.786    7  0.000  0.355    33.41    21.28    14.33    11.15     9.07  2 -1.06e-07      0.00 7.269e-01 2.717e-01 9.046e-05 9.025e-05 3.371e-04 -1.000 1.363e-03 -3.176 1.056 -1.710 -2.899 -3.306 -3.542
0.00072566 -1.33000 9.47712 1.2494838238 2.5133963900    1.130  3.216  3.6258  0.730    7  0.000  0.355    37.36    23.46    15.73    12.26     9.98  2  -1.3e-07      0.00 7.269e-01 2.718e-01 9.031e-05 9.067e-05 3.369e-04 -1.000 1.324e-03 -3.269 1.115 -1.740 -2.966 -3.386 -3.631
0.00072566 -1.33000 9.47712 1.2494961023 2.5133979299    1.118  3.256  3.6219  0.670    7  0.000  0.355    42.19    26.08    17.40    13.59    11.06  2 -1.64e-07      0.00 7.269e-01 2.718e-01 9.013e-05 9.113e-05 3.365e-04 -1.000 1.325e-03 -3.370 1.182 -1.772 -3.037 -3.473 -3.726
0.00072566 -1.33000 9.47712 1.2495032549 2.5133988270    1.110  3.265  3.6209  0.654    7  0.000  0.355    43.56    26.81    17.86    13.96    11.37  2 -1.73e-07      0.00 7.269e-01 2.718e-01 9.009e-05 9.127e-05 3.364e-04 -1.000 1.325e-03 -3.392 1.205 -1.775 -3.052 -3.491 -3.747
0.00072566 -1.33000 9.47712 1.2495045662 2.5133989914    1.108  3.273  3.6201  0.642    7  0.000  0.355    44.60    27.37    18.21    14.24    11.59  2 -1.81e-07      0.00 7.269e-01 2.718e-01 9.009e-05 9.129e-05 3.364e-04 -1.000 1.325e-03 -3.412 1.218 -1.782 -3.066 -3.508 -3.766
0.00072566 -1.33000 9.47712 1.2495055199 2.5133991110    1.107  3.287  3.6189  0.622    7  0.000  0.355    46.46    28.36    18.84    14.74    12.00  2 -1.94e-07      0.00 7.269e-01 2.718e-01 9.008e-05 9.131e-05 3.364e-04 -1.000 1.325e-03 -3.448 1.237 -1.795 -3.092 -3.540 -3.801
0.00072566 -1.33000 9.47712 1.2495073080 2.5133993353    1.105  3.306  3.6172  0.596    7  0.000  0.355    49.01    29.71    19.70    15.42    12.56  2 -2.12e-07      0.00 7.269e-01 2.718e-01 9.004e-05 9.149e-05 3.363e-04 -1.000 1.325e-03 -3.494 1.265 -1.809 -3.125 -3.579 -3.844
0.00072566 -1.33000 9.47712 1.2495093346 2.5133995894    1.101  3.288  3.6186  0.618    7  0.000  0.355    46.81    28.54    18.96    14.83    12.08  2 -1.98e-07      0.00 7.268e-01 2.718e-01 9.001e-05 9.161e-05 3.362e-04 -1.000 1.325e-03 -3.450 1.248 -1.791 -3.092 -3.541 -3.802
0.00072566 -1.33000 9.47712 1.2495094538 2.5133996044    1.101  3.227  3.6236  0.699    7  0.000  0.355    39.59    24.66    16.49    12.87    10.48  2 -1.48e-07      0.00 7.268e-01 2.718e-01 9.001e-05 9.161e-05 3.362e-04 -1.000 1.325e-03 -3.298 1.178 -1.731 -2.979 -3.407 -3.657
0.00072566 -1.33000 9.47712 1.2495095730 2.5133996193    1.101  3.318  3.6160  0.578    7  0.000  0.355    50.89    30.70    20.32    15.92    12.96  1 -2.29e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.199e-05 3.359e-04 -1.000 1.325e-03 -3.525 1.289 -1.817 -3.145 -3.605 -3.873
0.00072566 -1.33000 9.47712 1.2495096922 2.5133996343    1.101  3.293  3.6182  0.612    7  0.000  0.355    47.41    28.86    19.16    15.00    12.21  2 -2.02e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.199e-05 3.359e-04 -1.000 1.325e-03 -3.461 1.254 -1.795 -3.100 -3.550 -3.813
0.00072566 -1.33000 9.47712 1.2495098114 2.5133996492    1.101  3.278  3.6194  0.631    7  0.000  0.355    45.55    27.87    18.53    14.50    11.80  2 -1.89e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.199e-05 3.359e-04 -1.000 1.325e-03 -3.425 1.236 -1.782 -3.073 -3.519 -3.779
0.00072566 -1.33000 9.47712 1.2495099306 2.5133996642    1.101  3.265  3.6205  0.649    7  0.000  0.355    43.93    27.00    17.98    14.06    11.44  2 -1.78e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.199e-05 3.359e-04 -1.000 1.325e-03 -3.392 1.220 -1.769 -3.049 -3.490 -3.747
0.00072566 -1.33000 9.47712 1.2495107651 2.5133997688    1.100  3.269  3.6201  0.643    7  0.000  0.355    44.45    27.28    18.16    14.20    11.56  2 -1.82e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.199e-05 3.359e-04 -1.000 1.325e-03 -3.402 1.227 -1.772 -3.057 -3.499 -3.757
0.00072566 -1.33000 9.47712 1.2495115995 2.5133998735    1.099  3.290  3.6183  0.614    7  0.000  0.355    47.18    28.74    19.08    14.93    12.16  2 -2.01e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.200e-05 3.359e-04 -1.000 1.325e-03 -3.455 1.255 -1.791 -3.094 -3.544 -3.807
0.00072566 -1.33000 9.47712 1.2495123148 2.5133999632    1.098  3.308  3.6167  0.589    7  0.000  0.355    49.69    30.06    19.92    15.60    12.70  1 -2.19e-07      0.00 7.268e-01 2.719e-01 8.992e-05 9.202e-05 3.358e-04 -1.000 1.315e-03 -3.501 1.281 -1.807 -3.127 -3.584 -3.850
0.00072566 -1.33000 9.47712 1.2495131493 2.5134000678    1.096  3.325  3.6152  0.566    7  0.000  0.355    52.15    31.36    20.74    16.25    13.23  1 -2.39e-07      0.00 7.268e-01 2.719e-01 8.991e-05 9.206e-05 3.358e-04 -1.000 1.320e-03 -3.543 1.305 -1.821 -3.157 -3.620 -3.891
0.00072566 -1.33000 9.47712 1.2495141029 2.5134001874    1.095  3.344  3.6135  0.539    7  0.000  0.355    55.03    32.86    21.68    17.01    13.85  1 -2.62e-07      0.00 7.268e-01 2.719e-01 8.990e-05 9.212e-05 3.358e-04 -1.000 1.325e-03 -3.590 1.335 -1.835 -3.190 -3.660 -3.934
0.00072566 -1.33000 9.47712 1.2495157719 2.5134003967    1.092  3.387  3.6096  0.480    7  0.000  0.355    62.24    36.58    24.02    18.87    15.37  1 -3.23e-07      0.00 7.267e-01 2.719e-01 8.979e-05 9.249e-05 3.355e-04 -1.000 1.333e-03 -3.697 1.408 -1.863 -3.262 -3.750 -4.035
0.00072566 -1.33000 9.47712 1.2495179176 2.5134006658    1.086  3.434  3.6052  0.412    7  0.560  0.354    71.48    41.26    26.94    21.21    17.28  1 -4.06e-07      0.00 7.267e-01 2.720e-01 8.962e-05 9.306e-05 3.351e-04 -1.000 1.330e-03 -3.815 1.504 -1.878 -3.334 -3.845 -4.145
0.00072566 -1.33000 9.47712 1.2495207787 2.5134010246    1.076  3.465  3.6021  0.366    7  0.554  0.354    78.61    44.79    29.14    22.97    18.72  1 -4.84e-07      0.00 7.267e-01 2.720e-01 8.949e-05 9.347e-05 3.348e-04 -1.000 1.333e-03 -3.892 1.577 -1.884 -3.378 -3.906 -4.215
0.00072566 -1.33000 9.47712 1.2495208979 2.5134010395    1.076  3.465  3.6021  0.366    8  0.554  0.373    78.62    44.80    29.14    22.98    18.72  1 -4.77e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.892 1.577 -1.884 -3.378 -3.906 -4.215
0.00072566 -1.33000 9.47712 1.2495210171 2.5134010545    1.075  3.326  3.6143  0.553    8  0.554  0.375    53.30    31.94    21.09    16.55    13.47  1 -2.53e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.138e-04 -3.545 1.344 -1.805 -3.151 -3.618 -3.890
0.00072566 -1.33000 9.47712 1.2495212555 2.5134010844    1.075  3.225  3.6232  0.689    8  0.554  0.375    40.14    24.94    16.66    13.02    10.60  2 -1.58e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.293 1.202 -1.718 -2.970 -3.401 -3.651
0.00072566 -1.33000 9.47712 1.2495216131 2.5134011292    1.074  2.995  3.6437  1.001    8  0.554  0.375    21.01    14.20     9.73     7.54     6.13  2 -5.21e-08      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -2.717 0.932 -1.484 -2.533 -2.889 -3.093
0.00072566 -1.33000 9.47712 1.2495222092 2.5134012040    1.072  2.997  3.6435  0.997    8  0.554  0.375    21.16    14.28     9.78     7.58     6.16  2 -5.29e-08      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -2.722 0.937 -1.484 -2.536 -2.893 -3.097
0.00072566 -1.33000 9.47712 1.2495229244 2.5134012937    1.069  3.069  3.6369  0.897    8  0.554  0.375    26.02    17.10    11.62     9.03     7.34  2 -7.62e-08      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -2.903 1.016 -1.563 -2.677 -3.056 -3.275
0.00072566 -1.33000 9.47712 1.2495238781 2.5134014133    1.066  3.210  3.6242  0.705    8  0.555  0.375    38.77    24.20    16.18    12.64    10.29  2 -1.51e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.138e-04 -3.254 1.198 -1.697 -2.939 -3.366 -3.614
0.00072566 -1.33000 9.47712 1.2495249510 2.5134015478    1.062  3.337  3.6127  0.529    8  0.555  0.375    55.78    33.20    21.88    17.19    13.99  1 -2.78e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.574 1.386 -1.803 -3.166 -3.640 -3.917
0.00072566 -1.33000 9.47712 1.2495262623 2.5134017123    1.058  3.422  3.6050  0.412    8  0.555  0.375    71.07    40.99    26.76    21.08    17.17  1 -4.15e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.138e-04 -3.785 1.541 -1.844 -3.301 -3.814 -4.113
0.00072566 -1.33000 9.47712 1.2495278120 2.5134019066    1.053  3.465  3.6009  0.350    8  0.555  0.375    80.76    45.79    29.74    23.47    19.13  1 -5.13e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.894 1.630 -1.859 -3.368 -3.902 -4.214
0.00072566 -1.33000 9.47712 1.2495293617 2.5134021009    1.047  3.484  3.5990  0.322    8  0.555  0.375    85.52    48.11    31.18    24.63    20.07  1 -5.67e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.939 1.675 -1.860 -3.393 -3.938 -4.256
0.00072566 -1.33000 9.47712 1.2495312691 2.5134023401    1.041  3.492  3.5980  0.308    8  0.556  0.375    88.07    49.33    31.93    25.24    20.57  1    -6e-07      0.00 7.267e-01 2.726e-01 9.458e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.960 1.703 -1.857 -3.403 -3.953 -4.275
0.00072566 -1.33000 9.47712 1.2495313883 2.5134023551    1.040  3.412  3.6052  0.416    8  0.556  0.375    70.24    40.52    26.46    20.86    16.99  1 -4.17e-07      0.00 7.267e-01 2.726e-01 9.459e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.759 1.557 -1.824 -3.278 -3.789 -4.088
0.00072566 -1.33000 9.47712 1.2495317459 2.5134023999    1.039  3.257  3.6189  0.625    8  0.556  0.375    45.46    27.77    18.44    14.46    11.76  2 -2.05e-07      0.00 7.267e-01 2.726e-01 9.460e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -3.372 1.310 -1.720 -3.017 -3.464 -3.725
0.00072566 -1.33000 9.47712 1.2495322227 2.5134024597    1.036  3.027  3.6393  0.935    8  0.556  0.375    23.83    15.84    10.79     8.39     6.82  2 -6.87e-08      0.00 7.267e-01 2.726e-01 9.463e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -2.798 1.022 -1.497 -2.588 -2.959 -3.172
0.00072566 -1.33000 9.47712 1.2495330572 2.5134025644    1.032  3.030  3.6389  0.930    8  0.556  0.375    24.07    15.98    10.88     8.46     6.87  2 -7.04e-08      0.00 7.267e-01 2.726e-01 9.466e-05 9.354e-05 3.362e-04 -1.000 7.139e-04 -2.804 1.031 -1.497 -2.592 -2.963 -3.177
0.00072566 -1.33000 9.47712 1.2495341301 2.5134026989    1.027  3.102  3.6322  0.828    8  0.556  0.376    29.71    19.18    12.95    10.10     8.21  2 -1.02e-07      0.00 7.267e-01 2.726e-01 9.471e-05 9.354e-05 3.362e-04 -1.000 7.141e-04 -2.986 1.125 -1.568 -2.729 -3.125 -3.354
0.00072566 -1.33000 9.47712 1.2495353222 2.5134028484    1.021  3.242  3.6195  0.635    8  0.556  0.376    44.35    27.16    18.05    14.15    11.52  2 -2.02e-07      0.00 7.267e-01 2.726e-01 9.477e-05 9.354e-05 3.362e-04 -1.000 7.140e-04 -3.336 1.319 -1.695 -2.985 -3.430 -3.689
0.00072566 -1.33000 9.47712 1.2495368719 2.5134030427    1.014  3.369  3.6079  0.458    8  0.557  0.376    63.98    37.31    24.44    19.26    15.68  1 -3.72e-07      0.00 7.267e-01 2.726e-01 9.484e-05 9.354e-05 3.362e-04 -1.000 7.142e-04 -3.653 1.530 -1.781 -3.200 -3.697 -3.987
0.00072566 -1.33000 9.47712 1.2495386600 2.5134032670    1.006  3.453  3.6000  0.339    8  0.557  0.376    81.88    46.19    29.96    23.69    19.30  1 -5.61e-07      0.00 7.267e-01 2.726e-01 9.492e-05 9.354e-05 3.362e-04 -1.000 7.143e-04 -3.864 1.700 -1.809 -3.328 -3.867 -4.183
0.00072566 -1.33000 9.47712 1.2495406866 2.5134035211    0.996  3.497  3.5957  0.274    8  0.557  0.377    93.64    51.84    33.44    26.50    21.59  1 -7.04e-07      0.00 7.267e-01 2.726e-01 9.501e-05 9.354e-05 3.363e-04 -1.000 7.143e-04 -3.973 1.803 -1.814 -3.390 -3.954 -4.283
0.00072566 -1.33000 9.47712 1.2495430708 2.5134038201    0.986  3.516  3.5935  0.241    8  0.558  0.377    99.98    54.82    35.27    27.98    22.80  1 -7.93e-07      0.00 7.267e-01 2.726e-01 9.511e-05 9.354e-05 3.363e-04 -1.000 7.144e-04 -4.021 1.861 -1.809 -3.413 -3.990 -4.326
0.00072566 -1.33000 9.47712 1.2495455742 2.5134041340    0.974  3.526  3.5922  0.222    8  0.558  0.378   103.94    56.63    36.37    28.88    23.53  1 -8.58e-07      0.00 7.267e-01 2.726e-01 9.523e-05 9.354e-05 3.363e-04 -1.000 7.146e-04 -4.044 1.903 -1.800 -3.422 -4.006 -4.346
0.00072566 -1.33000 9.47712 1.2495456934 2.5134041490    0.974  3.451  3.5988  0.322    8  0.558  0.378    84.21    47.20    30.56    24.20    19.71  1 -6.15e-07      0.00 7.267e-01 2.726e-01 9.524e-05 9.354e-05 3.363e-04 -1.000 7.145e-04 -3.858 1.762 -1.776 -3.310 -3.856 -4.175
0.00072566 -1.33000 9.47712 1.2495460510 2.5134041938    0.972  3.298  3.6125  0.530    8  0.558  0.378    54.56    32.42    21.35    16.81    13.68  1 -3.07e-07      0.00 7.267e-01 2.726e-01 9.527e-05 9.354e-05 3.363e-04 -1.000 7.147e-04 -3.474 1.489 -1.702 -3.066 -3.540 -3.817
0.00072566 -1.33000 9.47712 1.2495466471 2.5134042686    0.968  3.068  3.6330  0.839    8  0.558  0.378    28.55    18.51    12.50     9.77     7.94  2 -1.05e-07      0.00 7.267e-01 2.726e-01 9.532e-05 9.354e-05 3.363e-04 -1.000 7.147e-04 -2.901 1.179 -1.496 -2.649 -3.042 -3.270
0.00072566 -1.33000 9.47712 1.2495476007 2.5134043882    0.963  3.071  3.6326  0.833    8  0.558  0.378    28.88    18.70    12.62     9.86     8.01  2 -1.08e-07      0.00 7.267e-01 2.726e-01 9.539e-05 9.354e-05 3.363e-04 -1.000 7.148e-04 -2.907 1.190 -1.495 -2.652 -3.047 -3.276
0.00072566 -1.33000 9.47712 1.2495487928 2.5134045376    0.956  3.143  3.6258  0.730    8  0.559  0.379    35.73    22.47    15.04    11.79     9.58  2 -1.56e-07      0.00 7.267e-01 2.726e-01 9.549e-05 9.354e-05 3.364e-04 -1.000 7.149e-04 -3.088 1.295 -1.560 -2.785 -3.206 -3.450
0.00072566 -1.33000 9.47712 1.2495502234 2.5134047170    0.948  3.281  3.6131  0.538    8  0.559  0.379    53.30    31.73    20.90    16.47    13.40  1 -3.07e-07      0.00 7.267e-01 2.726e-01 9.561e-05 9.354e-05 3.364e-04 -1.000 7.151e-04 -3.432 1.505 -1.671 -3.029 -3.500 -3.776
0.00072566 -1.33000 9.47712 1.2495518923 2.5134049263    0.939  3.406  3.6015  0.363    8  0.559  0.379    76.84    43.48    28.23    22.36    18.20  1 -5.61e-07      0.00 7.267e-01 2.726e-01 9.575e-05 9.354e-05 3.364e-04 -1.000 7.153e-04 -3.744 1.746 -1.725 -3.225 -3.756 -4.066
0.00072566 -1.33000 9.47712 1.2495539188 2.5134051804    0.928  3.488  3.5936  0.243    8  0.560  0.380    98.45    53.78    34.58    27.49    22.39  1 -8.46e-07      0.00 7.267e-01 2.726e-01 9.591e-05 9.354e-05 3.364e-04 -1.000 7.154e-04 -3.951 1.927 -1.741 -3.344 -3.920 -4.256
0.00072566 -1.33000 9.47712 1.2495561838 2.5134054645    0.915  3.531  3.5892  0.177    8  0.560  0.381   112.90    60.44    38.65    30.79    25.08  0 -1.07e-06      0.00 7.267e-01 2.726e-01 9.610e-05 9.355e-05 3.365e-04 -1.000 7.157e-04 -4.059 2.037 -1.739 -3.400 -4.002 -4.353
0.00072566 -1.33000 9.47712 1.2495588064 2.5134057933    0.902  3.550  3.5869  0.142    8  0.561  0.382   121.08    64.08    40.86    32.59    26.55  0 -1.22e-06      0.00 7.267e-01 2.726e-01 9.632e-05 9.355e-05 3.365e-04 -1.000 7.160e-04 -4.106 2.102 -1.726 -3.419 -4.034 -4.394
0.00072566 -1.33000 9.47712 1.2495616674 2.5134061521    0.887  3.559  3.5854  0.120    8  0.561  0.382   126.56    66.44    42.28    33.77    27.50  0 -1.34e-06      0.00 7.266e-01 2.726e-01 9.655e-05 9.355e-05 3.366e-04 -1.000 7.163e-04 -4.129 2.153 -1.709 -3.423 -4.048 -4.412
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag
0.00072566 -1.33000 9.60206 0.0900000036 1.0816895926    0.090 -3.204  3.4641  5.404    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.21e-17      0.00 7.489e-01 2.503e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.687e-04 12.780 21.498 16.870 14.779 13.075 12.212
0.00072566 -1.33000 9.60206 0.0900728106 1.0823866841    0.090 -3.202  3.4644  5.404    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-17      0.00 7.489e-01 2.503e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.686e-04 12.774 21.479 16.857 14.767 13.068 12.207
0.00072566 -1.33000 9.60206 0.0998793617 1.1700978769    0.100 -2.936  3.5023  5.335    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.92e-17      0.00 7.484e-01 2.508e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.687e-04 12.110 19.093 15.299 13.371 12.216 11.584
0.00072566 -1.33000 9.60206 0.1000000015 1.1711064122    0.100 -2.933  3.5028  5.334    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.99e-17      0.00 7.484e-01 2.508e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.687e-04 12.102 19.067 15.282 13.356 12.207 11.577
0.00072566 -1.33000 9.60206 0.1200000048 1.3193154741    0.120 -2.648  3.5349  5.257    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-16      0.00 7.476e-01 2.516e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.687e-04 11.391 17.135 13.943 12.209 11.379 10.897
0.00072566 -1.33000 9.60206 0.1400000006 1.4384526719    0.140 -2.469  3.5507  5.207    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-16      0.00 7.470e-01 2.523e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.688e-04 10.942 16.181 13.228 11.602 10.883 10.460
0.00072566 -1.33000 9.60206 0.1599999964 1.5372931554    0.160 -2.333  3.5610  5.171    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-16      0.00 7.464e-01 2.528e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.686e-04 10.601 15.539 12.728 11.174 10.515 10.128
0.00072566 -1.33000 9.60206 0.2000000179 1.6938791367    0.200 -2.123  3.5749  5.114    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.87e-16      0.00 7.456e-01 2.536e-01 1.382e-04 3.729e-05 3.382e-04 -1.000 7.686e-04 10.078 14.642 12.005 10.551 9.961 9.615
