theTime,MJD,euvalue,sqldataType
2022-07-01 01:14:29.339000,59761.0517284606,0.0387524025,float
2022-07-01 01:14:29.595000,59761.0517314236,0.0387478889,float
2022-07-01 01:14:29.851000,59761.0517343866,0.0395265726,float
2022-07-01 01:14:30.107000,59761.0517373495,0.0401475409,float
2022-07-01 01:14:30.363000,59761.0517403125,0.0401760700,float
2022-07-01 01:14:30.619000,59761.0517432755,0.0402642836,float
2022-07-01 01:14:30.875000,59761.0517462384,0.0396556281,float
2022-07-01 01:14:31.131000,59761.0517492014,0.0399649642,float
2022-07-01 01:14:31.387000,59761.0517521643,0.0400587910,float
2022-07-01 01:14:31.643000,59761.0517551273,0.0404088397,float
2022-07-01 01:14:31.899000,59761.0517580903,0.0405074345,float
2022-07-01 01:14:32.155000,59761.0517610532,0.0409329352,float
2022-07-01 01:14:32.411000,59761.0517640162,0.0410294592,float
2022-07-01 01:14:32.667000,59761.0517669792,0.0410902936,float
2022-07-01 01:14:32.923000,59761.0517699421,0.0416339574,float
2022-07-01 01:14:33.179000,59761.0517729051,0.0415536433,float
2022-07-01 01:14:33.435000,59761.0517758681,0.0418877038,float
2022-07-01 01:14:33.691000,59761.0517788310,0.0413767715,float
2022-07-01 01:14:33.947000,59761.0517817940,0.0413020349,float
2022-07-01 01:14:34.203000,59761.0517847569,0.0416907631,float
2022-07-01 01:14:34.459000,59761.0517877199,0.0416484968,float
2022-07-01 01:14:34.715000,59761.0517906829,0.0413940604,float
2022-07-01 01:14:34.971000,59761.0517936458,0.0411108026,float
2022-07-01 01:14:35.227000,59761.0517966088,0.0411093370,float
2022-07-01 01:14:35.483000,59761.0517995718,0.0410635465,float
2022-07-01 01:14:35.739000,59761.0518025347,0.0402565562,float
2022-07-01 01:14:35.995000,59761.0518054977,0.0396363745,float
2022-07-01 01:14:36.251000,59761.0518084606,0.0393511364,float
2022-07-01 01:14:36.507000,59761.0518114236,0.0388432409,float
2022-07-01 01:14:36.763000,59761.0518143866,0.0384667695,float
2022-07-01 01:14:37.019000,59761.0518173495,0.0381425846,float
2022-07-01 01:14:37.275000,59761.0518203125,0.0381642404,float
2022-07-01 01:14:37.531000,59761.0518232755,0.0368520725,float
2022-07-01 01:14:37.787000,59761.0518262384,0.0359699170,float
2022-07-01 01:14:38.043000,59761.0518292014,0.0350707306,float
2022-07-01 01:14:38.299000,59761.0518321644,0.0338309953,float
2022-07-01 01:14:38.555000,59761.0518351273,0.0334134788,float
2022-07-01 01:14:38.811000,59761.0518380903,0.0328429474,float
2022-07-01 01:14:39.067000,59761.0518410532,0.0319494444,float
2022-07-01 01:14:39.323000,59761.0518440162,0.0309998445,float
2022-07-01 01:14:39.579000,59761.0518469792,0.0298269535,float
2022-07-01 01:14:39.835000,59761.0518499421,0.0290603047,float
2022-07-01 01:14:40.091000,59761.0518529051,0.0286901748,float
2022-07-01 01:14:40.347000,59761.0518558681,0.0284887737,float
2022-07-01 01:14:40.603000,59761.0518588310,0.0272155139,float
2022-07-01 01:14:40.859000,59761.0518617940,0.0266971284,float
2022-07-01 01:14:41.115000,59761.0518647569,0.0258928142,float
2022-07-01 01:14:41.371000,59761.0518677199,0.0246310398,float
2022-07-01 01:14:41.627000,59761.0518706829,0.0233949517,float
2022-07-01 01:14:41.883000,59761.0518736458,0.0226231616,float
2022-07-01 01:14:42.139000,59761.0518766088,0.0220029357,float
2022-07-01 01:14:42.395000,59761.0518795718,0.0210319911,float
2022-07-01 01:14:42.651000,59761.0518825347,0.0201306642,float
2022-07-01 01:14:42.907000,59761.0518854977,0.0196348882,float
2022-07-01 01:14:43.163000,59761.0518884606,0.0191358242,float
2022-07-01 01:14:43.419000,59761.0518914236,0.0185119739,float
2022-07-01 01:14:43.675000,59761.0518943866,0.0181142211,float
2022-07-01 01:14:43.931000,59761.0518973495,0.0180786601,float
2022-07-01 01:14:44.187000,59761.0519003125,0.0175216566,float
2022-07-01 01:14:44.443000,59761.0519032755,0.0179096509,float
2022-07-01 01:14:44.699000,59761.0519062384,0.0171880527,float
2022-07-01 01:14:44.955000,59761.0519092014,0.0170286092,float
2022-07-01 01:14:45.211000,59761.0519121644,0.0168294540,float
2022-07-01 01:14:45.467000,59761.0519151273,0.0166425009,float
2022-07-01 01:14:45.723000,59761.0519180903,0.0170525208,float
2022-07-01 01:14:45.979000,59761.0519210532,0.0167331441,float
2022-07-01 01:14:46.235000,59761.0519240162,0.0164717587,float
2022-07-01 01:14:46.491000,59761.0519269792,0.0162393625,float
2022-07-01 01:14:46.747000,59761.0519299421,0.0163219037,float
2022-07-01 01:14:47.003000,59761.0519329051,0.0166639446,float
2022-07-01 01:14:47.259000,59761.0519358681,0.0168599987,float
2022-07-01 01:14:47.515000,59761.0519388310,0.0164241646,float
2022-07-01 01:14:47.771000,59761.0519417940,0.0164882746,float
2022-07-01 01:14:48.027000,59761.0519447569,0.0162319408,float
2022-07-01 01:14:48.283000,59761.0519477199,0.0166442303,float
2022-07-01 01:14:48.539000,59761.0519506829,0.0169204099,float
2022-07-01 01:14:48.795000,59761.0519536458,0.0171758984,float
2022-07-01 01:14:49.051000,59761.0519566088,0.0176602107,float
2022-07-01 01:14:49.307000,59761.0519595718,0.0177110719,float
2022-07-01 01:14:49.563000,59761.0519625347,0.0178471904,float
2022-07-01 01:14:49.819000,59761.0519654977,0.0176800576,float
2022-07-01 01:14:50.075000,59761.0519684606,0.0181806185,float
2022-07-01 01:14:50.331000,59761.0519714236,0.0184021645,float
2022-07-01 01:14:50.587000,59761.0519743866,0.0181082207,float
2022-07-01 01:14:50.843000,59761.0519773495,0.0186367556,float
2022-07-01 01:14:51.099000,59761.0519803125,0.0188401496,float
2022-07-01 01:14:51.355000,59761.0519832755,0.0189906671,float
2022-07-01 01:14:51.611000,59761.0519862384,0.0193161247,float
2022-07-01 01:14:51.867000,59761.0519892014,0.0191449811,float
2022-07-01 01:14:52.123000,59761.0519921643,0.0192913189,float
2022-07-01 01:14:52.379000,59761.0519951273,0.0194462398,float
2022-07-01 01:14:52.635000,59761.0519980903,0.0200676456,float
2022-07-01 01:14:52.891000,59761.0520010532,0.0203266381,float
2022-07-01 01:14:53.147000,59761.0520040162,0.0206436460,float
2022-07-01 01:14:53.403000,59761.0520069792,0.0209507050,float
2022-07-01 01:14:53.659000,59761.0520099421,0.0205703403,float
2022-07-01 01:14:53.915000,59761.0520129051,0.0208351147,float
2022-07-01 01:14:54.171000,59761.0520158681,0.0213478409,float
2022-07-01 01:14:54.427000,59761.0520188310,0.0218958213,float
2022-07-01 01:14:54.683000,59761.0520217940,0.0220923801,float
2022-07-01 01:14:54.939000,59761.0520247569,0.0226057211,float
2022-07-01 01:14:55.195000,59761.0520277199,0.0225635792,float
2022-07-01 01:14:55.451000,59761.0520306829,0.0225425492,float
2022-07-01 01:14:55.707000,59761.0520336458,0.0220113771,float
2022-07-01 01:14:55.963000,59761.0520366088,0.0223704378,float
2022-07-01 01:14:56.219000,59761.0520395718,0.0225503379,float
2022-07-01 01:14:56.475000,59761.0520425347,0.0228391614,float
2022-07-01 01:14:56.731000,59761.0520454977,0.0230108860,float
2022-07-01 01:14:56.987000,59761.0520484606,0.0228403791,float
2022-07-01 01:14:57.243000,59761.0520514236,0.0230106698,float
2022-07-01 01:14:57.499000,59761.0520543866,0.0230507557,float
2022-07-01 01:14:57.755000,59761.0520573495,0.0233870594,float
2022-07-01 01:14:58.011000,59761.0520603125,0.0231806244,float
2022-07-01 01:14:58.267000,59761.0520632755,0.0229468418,float
2022-07-01 01:14:58.523000,59761.0520662384,0.0231069928,float
2022-07-01 01:14:58.779000,59761.0520692014,0.0231129554,float
2022-07-01 01:14:59.035000,59761.0520721644,0.0230081498,float
2022-07-01 01:14:59.291000,59761.0520751273,0.0232518538,float
2022-07-01 01:14:59.547000,59761.0520780903,0.0236234108,float
2022-07-01 01:14:59.803000,59761.0520810532,0.0234624782,float
2022-07-01 01:15:00.059000,59761.0520840162,0.0237780526,float
2022-07-01 01:15:00.315000,59761.0520869792,0.0238257807,float
2022-07-01 01:15:00.571000,59761.0520899421,0.0239815534,float
2022-07-01 01:15:00.827000,59761.0520929051,0.0243580051,float
2022-07-01 01:15:01.083000,59761.0520958681,0.0243053318,float
2022-07-01 01:15:01.339000,59761.0520988310,0.0244350795,float
2022-07-01 01:15:01.595000,59761.0521017940,0.0245134089,float
2022-07-01 01:15:01.851000,59761.0521047569,0.0239367930,float
2022-07-01 01:15:02.107000,59761.0521077199,0.0237291842,float
2022-07-01 01:15:02.363000,59761.0521106829,0.0233115960,float
2022-07-01 01:15:02.619000,59761.0521136458,0.0232340307,float
2022-07-01 01:15:02.875000,59761.0521166088,0.0236088350,float
2022-07-01 01:15:03.131000,59761.0521195718,0.0230882036,float
2022-07-01 01:15:03.387000,59761.0521225347,0.0227132710,float
2022-07-01 01:15:03.643000,59761.0521254977,0.0224770667,float
2022-07-01 01:15:03.899000,59761.0521284607,0.0224980439,float
2022-07-01 01:15:04.155000,59761.0521314236,0.0220924123,float
2022-07-01 01:15:04.411000,59761.0521343866,0.0215119967,float
2022-07-01 01:15:04.667000,59761.0521373495,0.0211348903,float
2022-07-01 01:15:04.923000,59761.0521403125,0.0205550694,float
2022-07-01 01:15:05.179000,59761.0521432755,0.0199654811,float
2022-07-01 01:15:05.435000,59761.0521462384,0.0190494011,float
2022-07-01 01:15:05.691000,59761.0521492014,0.0188528590,float
2022-07-01 01:15:05.947000,59761.0521521644,0.0184031390,float
2022-07-01 01:15:06.203000,59761.0521551273,0.0180456221,float
2022-07-01 01:15:06.459000,59761.0521580903,0.0179775873,float
2022-07-01 01:15:06.715000,59761.0521610532,0.0168979555,float
2022-07-01 01:15:06.971000,59761.0521640162,0.0167332344,float
2022-07-01 01:15:07.227000,59761.0521669792,0.0163018043,float
2022-07-01 01:15:07.483000,59761.0521699421,0.0155314735,float
2022-07-01 01:15:07.739000,59761.0521729051,0.0149839890,float
2022-07-01 01:15:07.995000,59761.0521758681,0.0148917528,float
2022-07-01 01:15:08.251000,59761.0521788310,0.0141727350,float
2022-07-01 01:15:08.507000,59761.0521817940,0.0132638812,float
2022-07-01 01:15:08.763000,59761.0521847569,0.0126100015,float
2022-07-01 01:15:09.019000,59761.0521877199,0.0120814933,float
2022-07-01 01:15:09.275000,59761.0521906829,0.0116265466,float
2022-07-01 01:15:09.531000,59761.0521936458,0.0106517151,float
2022-07-01 01:15:09.787000,59761.0521966088,0.0098515147,float
2022-07-01 01:15:10.043000,59761.0521995718,0.0091062965,float
2022-07-01 01:15:10.299000,59761.0522025347,0.0085498309,float
2022-07-01 01:15:10.555000,59761.0522054977,0.0079366899,float
2022-07-01 01:15:10.811000,59761.0522084606,0.0073612334,float
2022-07-01 01:15:11.067000,59761.0522114236,0.0061262642,float
2022-07-01 01:15:11.323000,59761.0522143866,0.0058904803,float
2022-07-01 01:15:11.579000,59761.0522173495,0.0055507797,float
2022-07-01 01:15:11.835000,59761.0522203125,0.0048299809,float
2022-07-01 01:15:12.091000,59761.0522232755,0.0043446035,float
2022-07-01 01:15:12.347000,59761.0522262384,0.0038824677,float
2022-07-01 01:15:12.603000,59761.0522292014,0.0030624810,float
2022-07-01 01:15:12.859000,59761.0522321644,0.0024469197,float
2022-07-01 01:15:13.115000,59761.0522351273,0.0021168134,float
2022-07-01 01:15:13.371000,59761.0522380903,0.0016781088,float
2022-07-01 01:15:13.627000,59761.0522410532,0.0012905330,float
2022-07-01 01:15:13.883000,59761.0522440162,0.0010418878,float
2022-07-01 01:15:14.139000,59761.0522469792,0.0010271729,float
2022-07-01 01:15:14.395000,59761.0522499421,0.0005488482,float
2022-07-01 01:15:14.651000,59761.0522529051,-0.0003008790,float
2022-07-01 01:15:14.907000,59761.0522558681,-0.0005988521,float
2022-07-01 01:15:15.163000,59761.0522588310,-0.0010097459,float
2022-07-01 01:15:15.419000,59761.0522617940,-0.0013423805,float
2022-07-01 01:15:15.675000,59761.0522647569,-0.0020626604,float
2022-07-01 01:15:15.931000,59761.0522677199,-0.0024945944,float
2022-07-01 01:15:16.187000,59761.0522706829,-0.0027549028,float
2022-07-01 01:15:16.443000,59761.0522736458,-0.0032858475,float
2022-07-01 01:15:16.699000,59761.0522766088,-0.0036435768,float
2022-07-01 01:15:16.955000,59761.0522795718,-0.0039702629,float
2022-07-01 01:15:17.211000,59761.0522825347,-0.0044272900,float
2022-07-01 01:15:17.467000,59761.0522854977,-0.0049387494,float
2022-07-01 01:15:17.723000,59761.0522884606,-0.0058467959,float
2022-07-01 01:15:17.979000,59761.0522914236,-0.0060588852,float
2022-07-01 01:15:18.235000,59761.0522943866,-0.0060410031,float
2022-07-01 01:15:18.491000,59761.0522973495,-0.0063947278,float
2022-07-01 01:15:18.747000,59761.0523003125,-0.0067481769,float
2022-07-01 01:15:19.003000,59761.0523032755,-0.0070443750,float
2022-07-01 01:15:19.259000,59761.0523062384,-0.0071226270,float
2022-07-01 01:15:19.515000,59761.0523092014,-0.0075104245,float
2022-07-01 01:15:19.771000,59761.0523121643,-0.0077701534,float
2022-07-01 01:15:20.027000,59761.0523151273,-0.0085486100,float
2022-07-01 01:15:20.283000,59761.0523180903,-0.0083905009,float
2022-07-01 01:15:20.539000,59761.0523210532,-0.0087934673,float
2022-07-01 01:15:20.795000,59761.0523240162,-0.0092350475,float
2022-07-01 01:15:21.051000,59761.0523269792,-0.0091724287,float
2022-07-01 01:15:21.307000,59761.0523299421,-0.0095216715,float
2022-07-01 01:15:21.563000,59761.0523329051,-0.0095371458,float
2022-07-01 01:15:21.819000,59761.0523358681,-0.0099385858,float
2022-07-01 01:15:22.075000,59761.0523388310,-0.0101177407,float
2022-07-01 01:15:22.331000,59761.0523417940,-0.0106938961,float
2022-07-01 01:15:22.587000,59761.0523447569,-0.0105492139,float
2022-07-01 01:15:22.843000,59761.0523477199,-0.0106045731,float
2022-07-01 01:15:23.099000,59761.0523506829,-0.0104682081,float
2022-07-01 01:15:23.355000,59761.0523536458,-0.0110176043,float
2022-07-01 01:15:23.611000,59761.0523566088,-0.0115338325,float
2022-07-01 01:15:23.867000,59761.0523595718,-0.0126272772,float
2022-07-01 01:15:24.123000,59761.0523625347,-0.0130707416,float
2022-07-01 01:15:24.379000,59761.0523654977,-0.0132320092,float
2022-07-01 01:15:24.635000,59761.0523684606,-0.0133429746,float
2022-07-01 01:15:24.891000,59761.0523714236,-0.0134595758,float
2022-07-01 01:15:25.147000,59761.0523743866,-0.0138336485,float
2022-07-01 01:15:25.403000,59761.0523773495,-0.0137499313,float
2022-07-01 01:15:25.659000,59761.0523803125,-0.0139542704,float
2022-07-01 01:15:25.915000,59761.0523832755,-0.0146194664,float
2022-07-01 01:15:26.171000,59761.0523862384,-0.0146798715,float
2022-07-01 01:15:26.427000,59761.0523892014,-0.0152941982,float
2022-07-01 01:15:26.683000,59761.0523921644,-0.0154231254,float
2022-07-01 01:15:26.939000,59761.0523951273,-0.0159099882,float
2022-07-01 01:15:27.195000,59761.0523980903,-0.0164265773,float
2022-07-01 01:15:27.451000,59761.0524010532,-0.0168739340,float
2022-07-01 01:15:27.707000,59761.0524040162,-0.0169718945,float
2022-07-01 01:15:27.963000,59761.0524069792,-0.0170784788,float
2022-07-01 01:15:28.219000,59761.0524099421,-0.0171220622,float
2022-07-01 01:15:28.475000,59761.0524129051,-0.0175699296,float
2022-07-01 01:15:28.731000,59761.0524158681,-0.0183803997,float
2022-07-01 01:15:28.987000,59761.0524188310,-0.0185589942,float
2022-07-01 01:15:29.243000,59761.0524217940,-0.0188670440,float
2022-07-01 01:15:29.499000,59761.0524247569,-0.0191236707,float
2022-07-01 01:15:29.755000,59761.0524277199,-0.0196503920,float
2022-07-01 01:15:30.011000,59761.0524306829,-0.0198440396,float
2022-07-01 01:15:30.267000,59761.0524336458,-0.0198912809,float
2022-07-01 01:15:30.523000,59761.0524366088,-0.0197729422,float
2022-07-01 01:15:30.779000,59761.0524395718,-0.0199014635,float
2022-07-01 01:15:31.035000,59761.0524425347,-0.0204471217,float
2022-07-01 01:15:31.291000,59761.0524454977,-0.0200829215,float
2022-07-01 01:15:31.547000,59761.0524484607,-0.0201086597,float
2022-07-01 01:15:31.803000,59761.0524514236,-0.0199879844,float
2022-07-01 01:15:32.059000,59761.0524543866,-0.0192185469,float
2022-07-01 01:15:32.315000,59761.0524573495,-0.0191660138,float
2022-07-01 01:15:32.571000,59761.0524603125,-0.0188766585,float
2022-07-01 01:15:32.827000,59761.0524632755,-0.0183852778,float
2022-07-01 01:15:33.083000,59761.0524662384,-0.0185762362,float
2022-07-01 01:15:33.339000,59761.0524692014,-0.0179754719,float
2022-07-01 01:15:33.595000,59761.0524721644,-0.0176653302,float
2022-07-01 01:15:33.851000,59761.0524751273,-0.0176630766,float
2022-07-01 01:15:34.107000,59761.0524780903,-0.0173055734,float
2022-07-01 01:15:34.363000,59761.0524810532,-0.0172349087,float
2022-07-01 01:15:34.619000,59761.0524840162,-0.0169464660,float
2022-07-01 01:15:34.875000,59761.0524869792,-0.0164420345,float
2022-07-01 01:15:35.131000,59761.0524899421,-0.0160592446,float
2022-07-01 01:15:35.387000,59761.0524929051,-0.0158935855,float
2022-07-01 01:15:35.643000,59761.0524958681,-0.0160682779,float
2022-07-01 01:15:35.899000,59761.0524988310,-0.0158647237,float
2022-07-01 01:15:36.155000,59761.0525017940,-0.0159723168,float
2022-07-01 01:15:36.411000,59761.0525047569,-0.0159049147,float
2022-07-01 01:15:36.667000,59761.0525077199,-0.0160159761,float
2022-07-01 01:15:36.923000,59761.0525106829,-0.0161578604,float
2022-07-01 01:15:37.179000,59761.0525136458,-0.0164131976,float
2022-07-01 01:15:37.435000,59761.0525166088,-0.0163152506,float
2022-07-01 01:15:37.691000,59761.0525195718,-0.0159944626,float
2022-07-01 01:15:37.947000,59761.0525225347,-0.0163977340,float
2022-07-01 01:15:38.203000,59761.0525254977,-0.0170285722,float
2022-07-01 01:15:38.459000,59761.0525284606,-0.0179195971,float
2022-07-01 01:15:38.715000,59761.0525314236,-0.0174940982,float
2022-07-01 01:15:38.971000,59761.0525343866,-0.0172491493,float
2022-07-01 01:15:39.227000,59761.0525373495,-0.0178160374,float
2022-07-01 01:15:39.483000,59761.0525403125,-0.0179505976,float
2022-07-01 01:15:39.739000,59761.0525432755,-0.0185804980,float
2022-07-01 01:15:39.995000,59761.0525462384,-0.0186831545,float
2022-07-01 01:15:40.251000,59761.0525492014,-0.0192483084,float
2022-07-01 01:15:40.507000,59761.0525521644,-0.0192147450,float
2022-07-01 01:15:40.763000,59761.0525551273,-0.0188208689,float
2022-07-01 01:15:41.019000,59761.0525580903,-0.0188154458,float
2022-07-01 01:15:41.275000,59761.0525610532,-0.0192323330,float
2022-07-01 01:15:41.531000,59761.0525640162,-0.0195498974,float
2022-07-01 01:15:41.787000,59761.0525669792,-0.0201436437,float
2022-07-01 01:15:42.043000,59761.0525699421,-0.0203637746,float
2022-07-01 01:15:42.299000,59761.0525729051,-0.0206485229,float
2022-07-01 01:15:42.555000,59761.0525758681,-0.0208340734,float
2022-07-01 01:15:42.811000,59761.0525788310,-0.0205650125,float
2022-07-01 01:15:43.067000,59761.0525817940,-0.0207394873,float
2022-07-01 01:15:43.323000,59761.0525847569,-0.0207936830,float
2022-07-01 01:15:43.579000,59761.0525877199,-0.0212192984,float
2022-07-01 01:15:43.835000,59761.0525906829,-0.0210143404,float
2022-07-01 01:15:44.091000,59761.0525936458,-0.0212433996,float
2022-07-01 01:15:44.347000,59761.0525966088,-0.0209567603,float
2022-07-01 01:15:44.603000,59761.0525995718,-0.0213184722,float
2022-07-01 01:15:44.859000,59761.0526025347,-0.0212335796,float
2022-07-01 01:15:45.115000,59761.0526054977,-0.0216514825,float
2022-07-01 01:15:45.371000,59761.0526084606,-0.0214164270,float
2022-07-01 01:15:45.627000,59761.0526114236,-0.0215269585,float
2022-07-01 01:15:45.883000,59761.0526143866,-0.0217174128,float
2022-07-01 01:15:46.139000,59761.0526173495,-0.0218971187,float
2022-07-01 01:15:46.395000,59761.0526203125,-0.0215907577,float
2022-07-01 01:15:46.651000,59761.0526232755,-0.0214165536,float
2022-07-01 01:15:46.907000,59761.0526262384,-0.0216756342,float
2022-07-01 01:15:47.163000,59761.0526292014,-0.0215983233,float
2022-07-01 01:15:47.419000,59761.0526321643,-0.0217812504,float
2022-07-01 01:15:47.675000,59761.0526351273,-0.0217572405,float
2022-07-01 01:15:47.931000,59761.0526380903,-0.0210906393,float
2022-07-01 01:15:48.187000,59761.0526410532,-0.0207312106,float
2022-07-01 01:15:48.443000,59761.0526440162,-0.0208612990,float
2022-07-01 01:15:48.699000,59761.0526469792,-0.0206703730,float
2022-07-01 01:15:48.955000,59761.0526499421,-0.0213136103,float
2022-07-01 01:15:49.211000,59761.0526529051,-0.0214766220,float
2022-07-01 01:15:49.467000,59761.0526558681,-0.0208416619,float
2022-07-01 01:15:49.723000,59761.0526588310,-0.0207174225,float
2022-07-01 01:15:49.979000,59761.0526617940,-0.0202565492,float
2022-07-01 01:15:50.235000,59761.0526647569,-0.0198064757,float
2022-07-01 01:15:50.491000,59761.0526677199,-0.0198512514,float
2022-07-01 01:15:50.747000,59761.0526706829,-0.0198833374,float
2022-07-01 01:15:51.003000,59761.0526736458,-0.0198530092,float
2022-07-01 01:15:51.259000,59761.0526766088,-0.0194851249,float
2022-07-01 01:15:51.515000,59761.0526795718,-0.0191232354,float
2022-07-01 01:15:51.771000,59761.0526825347,-0.0186069708,float
2022-07-01 01:15:52.027000,59761.0526854977,-0.0184337396,float
2022-07-01 01:15:52.283000,59761.0526884607,-0.0185883991,float
2022-07-01 01:15:52.539000,59761.0526914236,-0.0183616675,float
2022-07-01 01:15:52.795000,59761.0526943866,-0.0186910377,float
2022-07-01 01:15:53.051000,59761.0526973495,-0.0183860105,float
2022-07-01 01:15:53.307000,59761.0527003125,-0.0183861143,float
2022-07-01 01:15:53.563000,59761.0527032755,-0.0176667448,float
2022-07-01 01:15:53.819000,59761.0527062384,-0.0174521333,float
2022-07-01 01:15:54.075000,59761.0527092014,-0.0176982903,float
2022-07-01 01:15:54.331000,59761.0527121644,-0.0176002239,float
2022-07-01 01:15:54.587000,59761.0527151273,-0.0175594278,float
2022-07-01 01:15:54.843000,59761.0527180903,-0.0168762585,float
2022-07-01 01:15:55.099000,59761.0527210532,-0.0166223045,float
2022-07-01 01:15:55.355000,59761.0527240162,-0.0160868987,float
2022-07-01 01:15:55.611000,59761.0527269792,-0.0159388566,float
2022-07-01 01:15:55.867000,59761.0527299421,-0.0158482816,float
2022-07-01 01:15:56.123000,59761.0527329051,-0.0148698818,float
2022-07-01 01:15:56.379000,59761.0527358681,-0.0145103149,float
2022-07-01 01:15:56.635000,59761.0527388310,-0.0144379829,float
2022-07-01 01:15:56.891000,59761.0527417940,-0.0145585424,float
2022-07-01 01:15:57.147000,59761.0527447569,-0.0140070672,float
2022-07-01 01:15:57.403000,59761.0527477199,-0.0134232303,float
2022-07-01 01:15:57.659000,59761.0527506829,-0.0129000990,float
2022-07-01 01:15:57.915000,59761.0527536458,-0.0129454633,float
2022-07-01 01:15:58.171000,59761.0527566088,-0.0125582454,float
2022-07-01 01:15:58.427000,59761.0527595718,-0.0127706357,float
2022-07-01 01:15:58.683000,59761.0527625347,-0.0122485789,float
2022-07-01 01:15:58.939000,59761.0527654977,-0.0121582369,float
2022-07-01 01:15:59.195000,59761.0527684606,-0.0127792243,float
2022-07-01 01:15:59.451000,59761.0527714236,-0.0129946066,float
2022-07-01 01:15:59.707000,59761.0527743866,-0.0129693317,float
2022-07-01 01:15:59.963000,59761.0527773495,-0.0126657035,float
2022-07-01 01:16:00.219000,59761.0527803125,-0.0116564203,float
2022-07-01 01:16:00.475000,59761.0527832755,-0.0116185573,float
2022-07-01 01:16:00.731000,59761.0527862384,-0.0119103076,float
2022-07-01 01:16:00.987000,59761.0527892014,-0.0124539558,float
2022-07-01 01:16:01.243000,59761.0527921644,-0.0124892837,float
2022-07-01 01:16:01.499000,59761.0527951273,-0.0130405576,float
2022-07-01 01:16:01.755000,59761.0527980903,-0.0136055561,float
2022-07-01 01:16:02.011000,59761.0528010532,-0.0138108789,float
2022-07-01 01:16:02.267000,59761.0528040162,-0.0137450727,float
2022-07-01 01:16:02.523000,59761.0528069792,-0.0139461338,float
2022-07-01 01:16:02.779000,59761.0528099421,-0.0144606380,float
2022-07-01 01:16:03.035000,59761.0528129051,-0.0149608701,float
2022-07-01 01:16:03.291000,59761.0528158681,-0.0159564559,float
2022-07-01 01:16:03.547000,59761.0528188310,-0.0158697109,float
2022-07-01 01:16:03.803000,59761.0528217940,-0.0163862056,float
2022-07-01 01:16:04.059000,59761.0528247569,-0.0163213107,float
2022-07-01 01:16:04.315000,59761.0528277199,-0.0171753579,float
2022-07-01 01:16:04.571000,59761.0528306829,-0.0177949937,float
2022-07-01 01:16:04.827000,59761.0528336458,-0.0187941858,float
2022-07-01 01:16:05.083000,59761.0528366088,-0.0191665496,float
2022-07-01 01:16:05.339000,59761.0528395718,-0.0196458640,float
2022-07-01 01:16:05.595000,59761.0528425347,-0.0196456275,float
2022-07-01 01:16:05.851000,59761.0528454977,-0.0195862708,float
2022-07-01 01:16:06.107000,59761.0528484606,-0.0201397514,float
2022-07-01 01:16:06.363000,59761.0528514236,-0.0208330461,float
2022-07-01 01:16:06.619000,59761.0528543866,-0.0214394431,float
2022-07-01 01:16:06.875000,59761.0528573495,-0.0220098968,float
2022-07-01 01:16:07.131000,59761.0528603125,-0.0227335773,float
2022-07-01 01:16:07.387000,59761.0528632755,-0.0225949993,float
2022-07-01 01:16:07.643000,59761.0528662384,-0.0224244830,float
2022-07-01 01:16:07.899000,59761.0528692014,-0.0231021469,float
2022-07-01 01:16:08.155000,59761.0528721643,-0.0240308273,float
2022-07-01 01:16:08.411000,59761.0528751273,-0.0245085452,float
2022-07-01 01:16:08.667000,59761.0528780903,-0.0253459385,float
2022-07-01 01:16:08.923000,59761.0528810532,-0.0258327470,float
2022-07-01 01:16:09.179000,59761.0528840162,-0.0261919546,float
2022-07-01 01:16:09.435000,59761.0528869792,-0.0266837302,float
2022-07-01 01:16:09.691000,59761.0528899421,-0.0270540245,float
2022-07-01 01:16:09.947000,59761.0528929051,-0.0269962087,float
2022-07-01 01:16:10.203000,59761.0528958681,-0.0270891244,float
2022-07-01 01:16:10.459000,59761.0528988310,-0.0272131831,float
2022-07-01 01:16:10.715000,59761.0529017940,-0.0277059630,float
2022-07-01 01:16:10.971000,59761.0529047569,-0.0277316471,float
2022-07-01 01:16:11.227000,59761.0529077199,-0.0276274372,float
2022-07-01 01:16:11.483000,59761.0529106829,-0.0273786616,float
2022-07-01 01:16:11.739000,59761.0529136458,-0.0271648548,float
2022-07-01 01:16:11.995000,59761.0529166088,-0.0274658458,float
2022-07-01 01:16:12.251000,59761.0529195718,-0.0276172356,float
2022-07-01 01:16:12.507000,59761.0529225347,-0.0280350076,float
2022-07-01 01:16:12.763000,59761.0529254977,-0.0277822416,float
2022-07-01 01:16:13.019000,59761.0529284606,-0.0277805871,float
2022-07-01 01:16:13.275000,59761.0529314236,-0.0278721157,float
2022-07-01 01:16:13.531000,59761.0529343866,-0.0276012693,float
2022-07-01 01:16:13.787000,59761.0529373495,-0.0278117404,float
2022-07-01 01:16:14.043000,59761.0529403125,-0.0277305809,float
2022-07-01 01:16:14.299000,59761.0529432755,-0.0275126772,float
2022-07-01 01:16:14.555000,59761.0529462384,-0.0277317613,float
2022-07-01 01:16:14.811000,59761.0529492014,-0.0276126165,float
2022-07-01 01:16:15.067000,59761.0529521644,-0.0275071002,float
2022-07-01 01:16:15.323000,59761.0529551273,-0.0272771061,float
2022-07-01 01:16:15.579000,59761.0529580903,-0.0275069645,float
