theTime,MJD,euvalue,sqldataType
2022-07-01 00:31:47.806000,59761.0220810880,0.0648858209,float
2022-07-01 00:31:48.062000,59761.0220840509,0.0650951467,float
2022-07-01 00:31:48.318000,59761.0220870139,0.0659339559,float
2022-07-01 00:31:48.574000,59761.0220899769,0.0666774061,float
2022-07-01 00:31:48.830000,59761.0220929398,0.0670959088,float
2022-07-01 00:31:49.086000,59761.0220959028,0.0673849843,float
2022-07-01 00:31:49.342000,59761.0220988657,0.0674632635,float
2022-07-01 00:31:49.598000,59761.0221018287,0.0670211496,float
2022-07-01 00:31:49.854000,59761.0221047917,0.0662195923,float
2022-07-01 00:31:50.110000,59761.0221077546,0.0657851895,float
2022-07-01 00:31:50.366000,59761.0221107176,0.0653048260,float
2022-07-01 00:31:50.622000,59761.0221136806,0.0653879907,float
2022-07-01 00:31:50.878000,59761.0221166435,0.0657755758,float
2022-07-01 00:31:51.134000,59761.0221196065,0.0664510764,float
2022-07-01 00:31:51.390000,59761.0221225694,0.0666154876,float
2022-07-01 00:31:51.646000,59761.0221255324,0.0673893501,float
2022-07-01 00:31:51.902000,59761.0221284954,0.0678907910,float
2022-07-01 00:31:52.158000,59761.0221314583,0.0687437040,float
2022-07-01 00:31:52.414000,59761.0221344213,0.0691711834,float
2022-07-01 00:31:52.670000,59761.0221373843,0.0693740390,float
2022-07-01 00:31:52.926000,59761.0221403472,0.0697726716,float
2022-07-01 00:31:53.182000,59761.0221433102,0.0688552382,float
2022-07-01 00:31:53.438000,59761.0221462731,0.0682221150,float
2022-07-01 00:31:53.694000,59761.0221492361,0.0676180889,float
2022-07-01 00:31:53.950000,59761.0221521991,0.0674244498,float
2022-07-01 00:31:54.206000,59761.0221551620,0.0676628872,float
2022-07-01 00:31:54.462000,59761.0221581250,0.0680949261,float
2022-07-01 00:31:54.718000,59761.0221610880,0.0682844471,float
2022-07-01 00:31:54.974000,59761.0221640509,0.0690442150,float
2022-07-01 00:31:55.230000,59761.0221670139,0.0705334915,float
2022-07-01 00:31:55.486000,59761.0221699769,0.0715472321,float
2022-07-01 00:31:55.742000,59761.0221729398,0.0721536392,float
2022-07-01 00:31:55.998000,59761.0221759028,0.0723218254,float
2022-07-01 00:31:56.254000,59761.0221788657,0.0725976293,float
2022-07-01 00:31:56.510000,59761.0221818287,0.0733546540,float
2022-07-01 00:31:56.766000,59761.0221847917,0.0733570082,float
2022-07-01 00:31:57.022000,59761.0221877546,0.0732481089,float
2022-07-01 00:31:57.278000,59761.0221907176,0.0733297215,float
2022-07-01 00:31:57.534000,59761.0221936806,0.0737094751,float
2022-07-01 00:31:57.790000,59761.0221966435,0.0744684948,float
2022-07-01 00:31:58.046000,59761.0221996065,0.0756421412,float
2022-07-01 00:31:58.302000,59761.0222025694,0.0767676133,float
2022-07-01 00:31:58.558000,59761.0222055324,0.0777009428,float
2022-07-01 00:31:58.814000,59761.0222084954,0.0782974754,float
2022-07-01 00:31:59.070000,59761.0222114583,0.0793981429,float
2022-07-01 00:31:59.326000,59761.0222144213,0.0801291119,float
2022-07-01 00:31:59.582000,59761.0222173843,0.0805283006,float
2022-07-01 00:31:59.838000,59761.0222203472,0.0801097886,float
2022-07-01 00:32:00.094000,59761.0222233102,0.0801117005,float
2022-07-01 00:32:00.350000,59761.0222262731,0.0800157926,float
2022-07-01 00:32:00.606000,59761.0222292361,0.0801264711,float
2022-07-01 00:32:00.862000,59761.0222321991,0.0802909999,float
2022-07-01 00:32:01.118000,59761.0222351620,0.0811040655,float
2022-07-01 00:32:01.374000,59761.0222381250,0.0821299096,float
2022-07-01 00:32:01.630000,59761.0222410880,0.0835557885,float
2022-07-01 00:32:01.886000,59761.0222440509,0.0849540011,float
2022-07-01 00:32:02.142000,59761.0222470139,0.0859920651,float
2022-07-01 00:32:02.398000,59761.0222499768,0.0874982276,float
2022-07-01 00:32:02.654000,59761.0222529398,0.0884472335,float
2022-07-01 00:32:02.910000,59761.0222559028,0.0893779625,float
2022-07-01 00:32:03.166000,59761.0222588657,0.0901678350,float
2022-07-01 00:32:03.422000,59761.0222618287,0.0910463190,float
2022-07-01 00:32:03.678000,59761.0222647917,0.0920838771,float
2022-07-01 00:32:03.934000,59761.0222677546,0.0928969122,float
2022-07-01 00:32:04.190000,59761.0222707176,0.0935545844,float
2022-07-01 00:32:04.446000,59761.0222736806,0.0947387877,float
2022-07-01 00:32:04.702000,59761.0222766435,0.0963698931,float
2022-07-01 00:32:04.958000,59761.0222796065,0.0977683211,float
2022-07-01 00:32:05.214000,59761.0222825694,0.0992566621,float
2022-07-01 00:32:05.470000,59761.0222855324,0.1010815939,float
2022-07-01 00:32:05.726000,59761.0222884954,0.1028954477,float
2022-07-01 00:32:05.982000,59761.0222914583,0.1038594132,float
2022-07-01 00:32:06.238000,59761.0222944213,0.1047630799,float
2022-07-01 00:32:06.494000,59761.0222973843,0.1057079899,float
2022-07-01 00:32:06.750000,59761.0223003472,0.1066402195,float
2022-07-01 00:32:07.006000,59761.0223033102,0.1074367549,float
2022-07-01 00:32:07.262000,59761.0223062731,0.1078961436,float
2022-07-01 00:32:07.518000,59761.0223092361,0.1089757139,float
2022-07-01 00:32:07.774000,59761.0223121991,0.1105223966,float
2022-07-01 00:32:08.030000,59761.0223151620,0.1116311077,float
2022-07-01 00:32:08.286000,59761.0223181250,0.1130431218,float
2022-07-01 00:32:08.542000,59761.0223210880,0.1145106120,float
2022-07-01 00:32:08.798000,59761.0223240509,0.1154901024,float
2022-07-01 00:32:09.054000,59761.0223270139,0.1166293258,float
2022-07-01 00:32:09.310000,59761.0223299769,0.1174875309,float
2022-07-01 00:32:09.566000,59761.0223329398,0.1182483869,float
2022-07-01 00:32:09.822000,59761.0223359028,0.1183583586,float
2022-07-01 00:32:10.078000,59761.0223388657,0.1187012104,float
2022-07-01 00:32:10.334000,59761.0223418287,0.1187494812,float
2022-07-01 00:32:10.590000,59761.0223447917,0.1187187795,float
2022-07-01 00:32:10.846000,59761.0223477546,0.1185882611,float
2022-07-01 00:32:11.102000,59761.0223507176,0.1191225648,float
2022-07-01 00:32:11.358000,59761.0223536806,0.1188243535,float
2022-07-01 00:32:11.614000,59761.0223566435,0.1194573695,float
2022-07-01 00:32:11.870000,59761.0223596065,0.1199330507,float
2022-07-01 00:32:12.126000,59761.0223625694,0.1203659676,float
2022-07-01 00:32:12.382000,59761.0223655324,0.1206556327,float
2022-07-01 00:32:12.638000,59761.0223684954,0.1209974267,float
2022-07-01 00:32:12.894000,59761.0223714583,0.1215898204,float
2022-07-01 00:32:13.150000,59761.0223744213,0.1217052343,float
2022-07-01 00:32:13.406000,59761.0223773843,0.1217285778,float
2022-07-01 00:32:13.662000,59761.0223803472,0.1220178658,float
2022-07-01 00:32:13.918000,59761.0223833102,0.1218437951,float
2022-07-01 00:32:14.174000,59761.0223862732,0.1215315769,float
2022-07-01 00:32:14.430000,59761.0223892361,0.1216535430,float
2022-07-01 00:32:14.686000,59761.0223921991,0.1218928815,float
2022-07-01 00:32:14.942000,59761.0223951620,0.1219037226,float
2022-07-01 00:32:15.198000,59761.0223981250,0.1223461994,float
2022-07-01 00:32:15.454000,59761.0224010880,0.1227116198,float
2022-07-01 00:32:15.710000,59761.0224040509,0.1230007413,float
2022-07-01 00:32:15.966000,59761.0224070139,0.1228414654,float
2022-07-01 00:32:16.222000,59761.0224099769,0.1226988674,float
2022-07-01 00:32:16.478000,59761.0224129398,0.1225589398,float
2022-07-01 00:32:16.734000,59761.0224159028,0.1223947465,float
2022-07-01 00:32:16.990000,59761.0224188657,0.1220414046,float
2022-07-01 00:32:17.246000,59761.0224218287,0.1212929457,float
2022-07-01 00:32:17.502000,59761.0224247917,0.1210681884,float
2022-07-01 00:32:17.758000,59761.0224277546,0.1211654466,float
2022-07-01 00:32:18.014000,59761.0224307176,0.1213942557,float
2022-07-01 00:32:18.270000,59761.0224336806,0.1216236695,float
2022-07-01 00:32:18.526000,59761.0224366435,0.1217272943,float
2022-07-01 00:32:18.782000,59761.0224396065,0.1222149467,float
2022-07-01 00:32:19.038000,59761.0224425694,0.1224773089,float
2022-07-01 00:32:19.294000,59761.0224455324,0.1228410382,float
2022-07-01 00:32:19.550000,59761.0224484954,0.1229566548,float
2022-07-01 00:32:19.806000,59761.0224514583,0.1227345975,float
2022-07-01 00:32:20.062000,59761.0224544213,0.1223910718,float
2022-07-01 00:32:20.318000,59761.0224573843,0.1215294927,float
2022-07-01 00:32:20.574000,59761.0224603472,0.1207668098,float
2022-07-01 00:32:20.830000,59761.0224633102,0.1205002821,float
2022-07-01 00:32:21.086000,59761.0224662731,0.1202414594,float
2022-07-01 00:32:21.342000,59761.0224692361,0.1206111023,float
2022-07-01 00:32:21.598000,59761.0224721991,0.1208731630,float
2022-07-01 00:32:21.854000,59761.0224751620,0.1211960275,float
2022-07-01 00:32:22.110000,59761.0224781250,0.1212957702,float
2022-07-01 00:32:22.366000,59761.0224810880,0.1216792421,float
2022-07-01 00:32:22.622000,59761.0224840509,0.1220237734,float
2022-07-01 00:32:22.878000,59761.0224870139,0.1217380780,float
2022-07-01 00:32:23.134000,59761.0224899769,0.1216607845,float
2022-07-01 00:32:23.390000,59761.0224929398,0.1213407168,float
2022-07-01 00:32:23.646000,59761.0224959028,0.1206436844,float
2022-07-01 00:32:23.902000,59761.0224988657,0.1209105187,float
2022-07-01 00:32:24.158000,59761.0225018287,0.1204269847,float
2022-07-01 00:32:24.414000,59761.0225047917,0.1208812761,float
2022-07-01 00:32:24.670000,59761.0225077546,0.1211003853,float
2022-07-01 00:32:24.926000,59761.0225107176,0.1213370378,float
2022-07-01 00:32:25.182000,59761.0225136806,0.1215424360,float
2022-07-01 00:32:25.438000,59761.0225166435,0.1220036955,float
2022-07-01 00:32:25.694000,59761.0225196065,0.1221179407,float
2022-07-01 00:32:25.950000,59761.0225225694,0.1222052770,float
2022-07-01 00:32:26.206000,59761.0225255324,0.1222947379,float
2022-07-01 00:32:26.462000,59761.0225284954,0.1222639271,float
2022-07-01 00:32:26.718000,59761.0225314583,0.1219837939,float
2022-07-01 00:32:26.974000,59761.0225344213,0.1214513373,float
2022-07-01 00:32:27.230000,59761.0225373843,0.1214351159,float
2022-07-01 00:32:27.486000,59761.0225403472,0.1216392016,float
2022-07-01 00:32:27.742000,59761.0225433102,0.1217977006,float
2022-07-01 00:32:27.998000,59761.0225462731,0.1219289825,float
2022-07-01 00:32:28.254000,59761.0225492361,0.1223104548,float
2022-07-01 00:32:28.510000,59761.0225521991,0.1224313718,float
2022-07-01 00:32:28.766000,59761.0225551620,0.1221838105,float
2022-07-01 00:32:29.022000,59761.0225581250,0.1222697963,float
2022-07-01 00:32:29.278000,59761.0225610880,0.1218853850,float
2022-07-01 00:32:29.534000,59761.0225640509,0.1218568648,float
2022-07-01 00:32:29.790000,59761.0225670139,0.1215768949,float
2022-07-01 00:32:30.046000,59761.0225699768,0.1215375040,float
2022-07-01 00:32:30.302000,59761.0225729398,0.1213739069,float
2022-07-01 00:32:30.558000,59761.0225759028,0.1219534333,float
2022-07-01 00:32:30.814000,59761.0225788657,0.1219537813,float
2022-07-01 00:32:31.070000,59761.0225818287,0.1220107096,float
2022-07-01 00:32:31.326000,59761.0225847917,0.1219434960,float
2022-07-01 00:32:31.582000,59761.0225877546,0.1222624543,float
2022-07-01 00:32:31.838000,59761.0225907176,0.1223295387,float
2022-07-01 00:32:32.094000,59761.0225936806,0.1227415379,float
2022-07-01 00:32:32.350000,59761.0225966435,0.1228116553,float
2022-07-01 00:32:32.606000,59761.0225996065,0.1231439583,float
2022-07-01 00:32:32.862000,59761.0226025694,0.1233080673,float
2022-07-01 00:32:33.118000,59761.0226055324,0.1232845437,float
2022-07-01 00:32:33.374000,59761.0226084954,0.1237424958,float
2022-07-01 00:32:33.630000,59761.0226114583,0.1242861552,float
2022-07-01 00:32:33.886000,59761.0226144213,0.1246612763,float
2022-07-01 00:32:34.142000,59761.0226173843,0.1249613489,float
2022-07-01 00:32:34.398000,59761.0226203472,0.1254166721,float
2022-07-01 00:32:34.654000,59761.0226233102,0.1255885867,float
2022-07-01 00:32:34.910000,59761.0226262731,0.1258336938,float
2022-07-01 00:32:35.166000,59761.0226292361,0.1264900151,float
2022-07-01 00:32:35.422000,59761.0226321991,0.1273127873,float
2022-07-01 00:32:35.678000,59761.0226351620,0.1277835764,float
2022-07-01 00:32:35.934000,59761.0226381250,0.1280058346,float
2022-07-01 00:32:36.190000,59761.0226410880,0.1282203506,float
2022-07-01 00:32:36.446000,59761.0226440509,0.1284999133,float
2022-07-01 00:32:36.702000,59761.0226470139,0.1289961789,float
2022-07-01 00:32:36.958000,59761.0226499769,0.1302169345,float
2022-07-01 00:32:37.214000,59761.0226529398,0.1308144005,float
2022-07-01 00:32:37.470000,59761.0226559028,0.1320371418,float
2022-07-01 00:32:37.726000,59761.0226588657,0.1330632935,float
2022-07-01 00:32:37.982000,59761.0226618287,0.1343727099,float
2022-07-01 00:32:38.238000,59761.0226647917,0.1358661012,float
2022-07-01 00:32:38.494000,59761.0226677546,0.1369609453,float
2022-07-01 00:32:38.750000,59761.0226707176,0.1384381083,float
2022-07-01 00:32:39.006000,59761.0226736806,0.1388902233,float
2022-07-01 00:32:39.262000,59761.0226766435,0.1402198395,float
2022-07-01 00:32:39.518000,59761.0226796065,0.1413478174,float
2022-07-01 00:32:39.774000,59761.0226825694,0.1424134838,float
2022-07-01 00:32:40.030000,59761.0226855324,0.1432614272,float
2022-07-01 00:32:40.286000,59761.0226884954,0.1435946243,float
2022-07-01 00:32:40.542000,59761.0226914583,0.1448040435,float
2022-07-01 00:32:40.798000,59761.0226944213,0.1456885870,float
2022-07-01 00:32:41.054000,59761.0226973843,0.1462581091,float
2022-07-01 00:32:41.310000,59761.0227003472,0.1463785998,float
2022-07-01 00:32:41.566000,59761.0227033102,0.1476735232,float
2022-07-01 00:32:41.822000,59761.0227062732,0.1487409326,float
2022-07-01 00:32:42.078000,59761.0227092361,0.1498375649,float
2022-07-01 00:32:42.334000,59761.0227121991,0.1506355789,float
2022-07-01 00:32:42.590000,59761.0227151620,0.1508763126,float
2022-07-01 00:32:42.846000,59761.0227181250,0.1513953974,float
2022-07-01 00:32:43.102000,59761.0227210880,0.1520984582,float
2022-07-01 00:32:43.358000,59761.0227240509,0.1528358366,float
2022-07-01 00:32:43.614000,59761.0227270139,0.1536281367,float
2022-07-01 00:32:43.870000,59761.0227299769,0.1538735139,float
2022-07-01 00:32:44.126000,59761.0227329398,0.1549872126,float
2022-07-01 00:32:44.382000,59761.0227359028,0.1552933443,float
2022-07-01 00:32:44.638000,59761.0227388657,0.1556800442,float
2022-07-01 00:32:44.894000,59761.0227418287,0.1567786999,float
2022-07-01 00:32:45.150000,59761.0227447917,0.1575303026,float
2022-07-01 00:32:45.406000,59761.0227477546,0.1579499170,float
2022-07-01 00:32:45.662000,59761.0227507176,0.1582312384,float
2022-07-01 00:32:45.918000,59761.0227536806,0.1586843412,float
2022-07-01 00:32:46.173000,59761.0227566319,0.1589936856,float
2022-07-01 00:32:46.429000,59761.0227595949,0.1589404779,float
2022-07-01 00:32:46.686000,59761.0227625694,0.1596710786,float
2022-07-01 00:32:46.941000,59761.0227655208,0.1601316796,float
2022-07-01 00:32:47.197000,59761.0227684838,0.1603294036,float
2022-07-01 00:32:47.453000,59761.0227714468,0.1606956843,float
2022-07-01 00:32:47.709000,59761.0227744097,0.1610536971,float
2022-07-01 00:32:47.965000,59761.0227773727,0.1616975306,float
2022-07-01 00:32:48.221000,59761.0227803356,0.1623879976,float
2022-07-01 00:32:48.477000,59761.0227832986,0.1632958042,float
2022-07-01 00:32:48.733000,59761.0227862616,0.1636649018,float
2022-07-01 00:32:48.989000,59761.0227892245,0.1640221814,float
2022-07-01 00:32:49.245000,59761.0227921875,0.1643387595,float
2022-07-01 00:32:49.501000,59761.0227951505,0.1648645280,float
2022-07-01 00:32:49.757000,59761.0227981134,0.1653801984,float
2022-07-01 00:32:50.013000,59761.0228010764,0.1654628391,float
2022-07-01 00:32:50.269000,59761.0228040393,0.1657302225,float
2022-07-01 00:32:50.525000,59761.0228070023,0.1655468381,float
2022-07-01 00:32:50.781000,59761.0228099653,0.1662134318,float
2022-07-01 00:32:51.037000,59761.0228129282,0.1671667357,float
2022-07-01 00:32:51.293000,59761.0228158912,0.1677427334,float
2022-07-01 00:32:51.549000,59761.0228188542,0.1678553026,float
2022-07-01 00:32:51.805000,59761.0228218171,0.1681187141,float
2022-07-01 00:32:52.061000,59761.0228247801,0.1687438343,float
2022-07-01 00:32:52.317000,59761.0228277431,0.1688303748,float
2022-07-01 00:32:52.573000,59761.0228307060,0.1689332388,float
2022-07-01 00:32:52.829000,59761.0228336690,0.1687371286,float
2022-07-01 00:32:53.085000,59761.0228366319,0.1693679666,float
2022-07-01 00:32:53.341000,59761.0228395949,0.1697088330,float
2022-07-01 00:32:53.597000,59761.0228425579,0.1698900885,float
2022-07-01 00:32:53.853000,59761.0228455208,0.1699974167,float
2022-07-01 00:32:54.109000,59761.0228484838,0.1698338213,float
2022-07-01 00:32:54.365000,59761.0228514468,0.1704078622,float
2022-07-01 00:32:54.621000,59761.0228544097,0.1701102972,float
2022-07-01 00:32:54.877000,59761.0228573727,0.1704516328,float
2022-07-01 00:32:55.133000,59761.0228603357,0.1703422217,float
2022-07-01 00:32:55.389000,59761.0228632986,0.1698828627,float
2022-07-01 00:32:55.645000,59761.0228662616,0.1695371676,float
2022-07-01 00:32:55.901000,59761.0228692245,0.1688812508,float
2022-07-01 00:32:56.157000,59761.0228721875,0.1685265145,float
2022-07-01 00:32:56.413000,59761.0228751505,0.1675212908,float
2022-07-01 00:32:56.669000,59761.0228781134,0.1668559831,float
2022-07-01 00:32:56.925000,59761.0228810764,0.1660175844,float
2022-07-01 00:32:57.181000,59761.0228840394,0.1655215033,float
2022-07-01 00:32:57.437000,59761.0228870023,0.1650238560,float
2022-07-01 00:32:57.693000,59761.0228899653,0.1649686259,float
2022-07-01 00:32:57.949000,59761.0228929282,0.1650041068,float
2022-07-01 00:32:58.205000,59761.0228958912,0.1641983670,float
2022-07-01 00:32:58.461000,59761.0228988542,0.1640438602,float
2022-07-01 00:32:58.717000,59761.0229018171,0.1642404286,float
2022-07-01 00:32:58.973000,59761.0229047801,0.1633539064,float
2022-07-01 00:32:59.229000,59761.0229077431,0.1620582522,float
2022-07-01 00:32:59.485000,59761.0229107060,0.1611555857,float
2022-07-01 00:32:59.741000,59761.0229136690,0.1607584496,float
2022-07-01 00:32:59.997000,59761.0229166319,0.1600729927,float
2022-07-01 00:33:00.253000,59761.0229195949,0.1595039271,float
2022-07-01 00:33:00.509000,59761.0229225579,0.1596595347,float
2022-07-01 00:33:00.765000,59761.0229255208,0.1596387280,float
2022-07-01 00:33:01.021000,59761.0229284838,0.1601218383,float
2022-07-01 00:33:01.277000,59761.0229314468,0.1600933585,float
2022-07-01 00:33:01.533000,59761.0229344097,0.1597932377,float
2022-07-01 00:33:01.789000,59761.0229373727,0.1591999843,float
2022-07-01 00:33:02.045000,59761.0229403356,0.1585679844,float
2022-07-01 00:33:02.301000,59761.0229432986,0.1577074741,float
2022-07-01 00:33:02.557000,59761.0229462616,0.1569179176,float
2022-07-01 00:33:02.813000,59761.0229492245,0.1562265619,float
2022-07-01 00:33:03.069000,59761.0229521875,0.1555321709,float
2022-07-01 00:33:03.325000,59761.0229551505,0.1547293695,float
2022-07-01 00:33:03.581000,59761.0229581134,0.1546126124,float
2022-07-01 00:33:03.837000,59761.0229610764,0.1546488199,float
2022-07-01 00:33:04.093000,59761.0229640394,0.1546558000,float
2022-07-01 00:33:04.349000,59761.0229670023,0.1546928791,float
2022-07-01 00:33:04.605000,59761.0229699653,0.1538006785,float
2022-07-01 00:33:04.861000,59761.0229729282,0.1529346768,float
2022-07-01 00:33:05.117000,59761.0229758912,0.1525598470,float
2022-07-01 00:33:05.373000,59761.0229788542,0.1515443157,float
2022-07-01 00:33:05.629000,59761.0229818171,0.1515932576,float
2022-07-01 00:33:05.885000,59761.0229847801,0.1506983950,float
2022-07-01 00:33:06.141000,59761.0229877431,0.1498038196,float
2022-07-01 00:33:06.397000,59761.0229907060,0.1498092150,float
2022-07-01 00:33:06.653000,59761.0229936690,0.1492900530,float
2022-07-01 00:33:06.909000,59761.0229966319,0.1492602972,float
2022-07-01 00:33:07.165000,59761.0229995949,0.1492954384,float
2022-07-01 00:33:07.421000,59761.0230025579,0.1482579065,float
2022-07-01 00:33:07.677000,59761.0230055208,0.1474172225,float
2022-07-01 00:33:07.933000,59761.0230084838,0.1468674118,float
2022-07-01 00:33:08.189000,59761.0230114468,0.1462513653,float
2022-07-01 00:33:08.445000,59761.0230144097,0.1451969977,float
2022-07-01 00:33:08.701000,59761.0230173727,0.1439334350,float
2022-07-01 00:33:08.957000,59761.0230203356,0.1430743419,float
2022-07-01 00:33:09.213000,59761.0230232986,0.1422330917,float
2022-07-01 00:33:09.469000,59761.0230262616,0.1416310196,float
2022-07-01 00:33:09.725000,59761.0230292245,0.1409170857,float
2022-07-01 00:33:09.981000,59761.0230321875,0.1404009837,float
2022-07-01 00:33:10.237000,59761.0230351505,0.1398719701,float
2022-07-01 00:33:10.493000,59761.0230381134,0.1394169536,float
2022-07-01 00:33:10.749000,59761.0230410764,0.1383313616,float
2022-07-01 00:33:11.005000,59761.0230440393,0.1374664001,float
2022-07-01 00:33:11.261000,59761.0230470023,0.1368654917,float
2022-07-01 00:33:11.517000,59761.0230499653,0.1362500270,float
2022-07-01 00:33:11.773000,59761.0230529282,0.1355211616,float
2022-07-01 00:33:12.029000,59761.0230558912,0.1347243911,float
2022-07-01 00:33:12.285000,59761.0230588542,0.1343246522,float
2022-07-01 00:33:12.541000,59761.0230618171,0.1338883814,float
2022-07-01 00:33:12.797000,59761.0230647801,0.1331369406,float
2022-07-01 00:33:13.053000,59761.0230677431,0.1318665741,float
2022-07-01 00:33:13.309000,59761.0230707060,0.1316345274,float
2022-07-01 00:33:13.565000,59761.0230736690,0.1308227826,float
2022-07-01 00:33:13.821000,59761.0230766319,0.1305908496,float
2022-07-01 00:33:14.077000,59761.0230795949,0.1299808686,float
2022-07-01 00:33:14.333000,59761.0230825579,0.1294135894,float
2022-07-01 00:33:14.589000,59761.0230855208,0.1289157885,float
2022-07-01 00:33:14.845000,59761.0230884838,0.1285322675,float
2022-07-01 00:33:15.101000,59761.0230914468,0.1283445004,float
2022-07-01 00:33:15.357000,59761.0230944097,0.1274610457,float
2022-07-01 00:33:15.613000,59761.0230973727,0.1271102519,float
2022-07-01 00:33:15.869000,59761.0231003356,0.1271891737,float
2022-07-01 00:33:16.125000,59761.0231032986,0.1267742620,float
2022-07-01 00:33:16.381000,59761.0231062616,0.1263388294,float
2022-07-01 00:33:16.637000,59761.0231092245,0.1259230315,float
2022-07-01 00:33:16.893000,59761.0231121875,0.1260306158,float
2022-07-01 00:33:17.149000,59761.0231151505,0.1254553157,float
2022-07-01 00:33:17.405000,59761.0231181134,0.1252370552,float
2022-07-01 00:33:17.661000,59761.0231210764,0.1255620195,float
2022-07-01 00:33:17.917000,59761.0231240394,0.1254955827,float
2022-07-01 00:33:18.173000,59761.0231270023,0.1257410976,float
2022-07-01 00:33:18.429000,59761.0231299653,0.1261481504,float
2022-07-01 00:33:18.685000,59761.0231329282,0.1262937889,float
2022-07-01 00:33:18.941000,59761.0231358912,0.1263273844,float
2022-07-01 00:33:19.197000,59761.0231388542,0.1268035981,float
2022-07-01 00:33:19.453000,59761.0231418171,0.1265928118,float
2022-07-01 00:33:19.709000,59761.0231447801,0.1262821179,float
2022-07-01 00:33:19.965000,59761.0231477431,0.1261970709,float
2022-07-01 00:33:20.221000,59761.0231507060,0.1258032223,float
2022-07-01 00:33:20.477000,59761.0231536690,0.1262379139,float
2022-07-01 00:33:20.733000,59761.0231566319,0.1261557530,float
2022-07-01 00:33:20.989000,59761.0231595949,0.1262472068,float
2022-07-01 00:33:21.245000,59761.0231625579,0.1261640765,float
2022-07-01 00:33:21.501000,59761.0231655208,0.1263155220,float
2022-07-01 00:33:21.757000,59761.0231684838,0.1265738809,float
2022-07-01 00:33:22.013000,59761.0231714468,0.1269722280,float
2022-07-01 00:33:22.269000,59761.0231744097,0.1260166092,float
2022-07-01 00:33:22.525000,59761.0231773727,0.1260109292,float
2022-07-01 00:33:22.781000,59761.0231803357,0.1258967450,float
2022-07-01 00:33:23.037000,59761.0231832986,0.1257562399,float
2022-07-01 00:33:23.293000,59761.0231862616,0.1256072367,float
2022-07-01 00:33:23.549000,59761.0231892245,0.1253443868,float
2022-07-01 00:33:23.805000,59761.0231921875,0.1255969184,float
2022-07-01 00:33:24.061000,59761.0231951505,0.1255852220,float
2022-07-01 00:33:24.317000,59761.0231981134,0.1256132456,float
2022-07-01 00:33:24.573000,59761.0232010764,0.1257077632,float
2022-07-01 00:33:24.829000,59761.0232040394,0.1259545888,float
2022-07-01 00:33:25.085000,59761.0232070023,0.1260860878,float
2022-07-01 00:33:25.341000,59761.0232099653,0.1265994400,float
2022-07-01 00:33:25.597000,59761.0232129282,0.1266133301,float
2022-07-01 00:33:25.853000,59761.0232158912,0.1270080445,float
2022-07-01 00:33:26.109000,59761.0232188542,0.1275706096,float
2022-07-01 00:33:26.365000,59761.0232218171,0.1273056263,float
2022-07-01 00:33:26.621000,59761.0232247801,0.1270684858,float
2022-07-01 00:33:26.877000,59761.0232277431,0.1274367546,float
2022-07-01 00:33:27.133000,59761.0232307060,0.1273985726,float
2022-07-01 00:33:27.389000,59761.0232336690,0.1276760048,float
2022-07-01 00:33:27.645000,59761.0232366319,0.1277764489,float
2022-07-01 00:33:27.901000,59761.0232395949,0.1281013651,float
2022-07-01 00:33:28.157000,59761.0232425579,0.1283336412,float
2022-07-01 00:33:28.413000,59761.0232455208,0.1290697474,float
2022-07-01 00:33:28.669000,59761.0232484838,0.1290500073,float
2022-07-01 00:33:28.925000,59761.0232514468,0.1288316310,float
2022-07-01 00:33:29.181000,59761.0232544097,0.1285063731,float
2022-07-01 00:33:29.437000,59761.0232573727,0.1283297785,float
2022-07-01 00:33:29.693000,59761.0232603356,0.1286951247,float
2022-07-01 00:33:29.949000,59761.0232632986,0.1287528158,float
2022-07-01 00:33:30.205000,59761.0232662616,0.1288085824,float
2022-07-01 00:33:30.461000,59761.0232692245,0.1288496438,float
2022-07-01 00:33:30.717000,59761.0232721875,0.1292702373,float
2022-07-01 00:33:30.973000,59761.0232751505,0.1303808720,float
2022-07-01 00:33:31.229000,59761.0232781134,0.1307277017,float
2022-07-01 00:33:31.485000,59761.0232810764,0.1306683878,float
2022-07-01 00:33:31.741000,59761.0232840394,0.1309084211,float
2022-07-01 00:33:31.997000,59761.0232870023,0.1312157400,float
2022-07-01 00:33:32.253000,59761.0232899653,0.1305897388,float
2022-07-01 00:33:32.509000,59761.0232929282,0.1302287326,float
2022-07-01 00:33:32.765000,59761.0232958912,0.1301088362,float
2022-07-01 00:33:33.021000,59761.0232988542,0.1306562066,float
2022-07-01 00:33:33.277000,59761.0233018171,0.1304977737,float
2022-07-01 00:33:33.533000,59761.0233047801,0.1301288009,float
2022-07-01 00:33:33.789000,59761.0233077431,0.1300998553,float
2022-07-01 00:33:34.045000,59761.0233107060,0.1303135255,float
2022-07-01 00:33:34.301000,59761.0233136690,0.1306766708,float
2022-07-01 00:33:34.557000,59761.0233166319,0.1306181671,float
2022-07-01 00:33:34.813000,59761.0233195949,0.1308311680,float
2022-07-01 00:33:35.069000,59761.0233225579,0.1307042321,float
2022-07-01 00:33:35.325000,59761.0233255208,0.1301666695,float
2022-07-01 00:33:35.581000,59761.0233284838,0.1296400660,float
2022-07-01 00:33:35.837000,59761.0233314468,0.1294812329,float
